compound_id,InChIKey,canonical_smiles,scaffold,exact_scaffold_hit,similar_scaffold_hit,Note,exists_in_InFlam
134151,DSIFCBFKFVCNNU-UHFFFAOYSA-N,CC(C)C1CC(O)C2C1(C)CCC1(C)C3C(=CCC21C)C1(CO)CCC(O)C(C)(C)C1CC3O,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
135618,IXFRQVRAVLEFDG-UHFFFAOYSA-N,CC(O)(CO)C1CCC(C)(O)C2C(O)CC(C)(O)C2C1,C1CCC2CCCC2CC1,False,True,Similar,False
136215,VSZFUFYQDUYMSE-UHFFFAOYSA-N,CC1CCC2(O)C(C)(O)CCC(C(C)(O)CO)CC12O,C1CCC2CCCC2CC1,False,True,Similar,False
136226,WTIPTDQVDAVYRV-UHFFFAOYSA-N,CC1C(O)CC2C1CC(C(C)(O)CO)CCC2(C)O,C1CCC2CCCC2CC1,False,True,Similar,False
139304,LXRZIOKOWJQSCI-UHFFFAOYSA-N,CC(C)C1CCC2C1(C)CCC1(C)C3CCC4C(C)(C(=O)O)C(O)C(O)C(O)C4(C(=O)O)C3=CCC21C,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
139373,QVJGZOYSLNPPIA-UHFFFAOYSA-N,CC(C)(O)C1CCC(C)(O)C2CCC(C)(O)C2C1,C1CCC2CCCC2CC1,False,True,Similar,False
139441,BBGXMYGNMQUBIM-UHFFFAOYSA-N,CC1(C)CCC(C)(O)C2CCC(C(=O)O)CC2C1,C1CCC2CCCCC2CC1,False,True,Similar,False
140904,ZSABFQOLFOSMFH-UHFFFAOYSA-N,CC(C)C1CCC2C1(C)CCC1(C)C3CCC4C(C)(CCC(O)C4(C)C(=O)O)C3=CCC21C,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
141382,UBBDVQKFPMUJPY-UHFFFAOYSA-N,CC(C)C1(O)C(O)CC2(C)CCC(C(=O)O)CCC21,C1CCC2CCCC2CC1,False,True,Similar,False
141394,LWCSELYFUPLPBH-UHFFFAOYSA-N,CC(C)C1(O)C(O)CC2(C)CC(O)C(C)(O)CCC21,C1CCC2CCCC2CC1,False,True,Similar,False
141675,WYFKGWABSYJVMD-UHFFFAOYSA-N,C=C(C)C1(O)CCC(C)(O)C2CCC(C)C2C1,C1CCC2CCCC2CC1,False,True,Similar,False
142506,LVPCDFQMDVAZRC-UHFFFAOYSA-N,CC(C)C1CCC2C1(C)CCC1(C)C3CCC4C(C)(C(=O)O)C(O)CC(O)C4(CO)C3=CCC21C,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
144647,RVOYPHQNQKKDCU-UHFFFAOYSA-N,CC(O)(CO)C1CCC(C)(O)C2CCC(C)(O)C2(O)C1,C1CCC2CCCC2CC1,False,True,Similar,False
145279,SUNRMOIMPOGBOY-UHFFFAOYSA-N,CC1CCCC2(C)CCC(C(C)(C)O)C2C1O,C1CCC2CCCC2CC1,False,True,Similar,False
145348,NCDABFRVOGLXAB-UHFFFAOYSA-N,C=C(C)C1(O)CC(C)(C)CC2C(CO)CCC21,C1CCC2CCCC2C1,False,True,Similar,False
145853,LKOUBWVSURQBDA-UHFFFAOYSA-N,COC(=O)C1C(C)CC(O)C2C(C)(C)C(OC(C)=O)C(C)(CO)C12O,C1CCC2CCCC2C1,False,True,Similar,False
146130,KFZFUCCFQQZMRH-UHFFFAOYSA-N,CC1CCC2C1CC(C(C)(O)CO)CC(O)C2(C)O,C1CCC2CCCC2CC1,False,True,Similar,False
150288,ZLQUMUOZIDYKKN-UHFFFAOYSA-N,CC(C)(O)C1C(O)CC(C2CC=C3C2(C)CCC2C4(C)CCC(O)C(C)(C)C4CC(O)C32C)C1O,C1=C2C(CCC3C2CCC2CCCCC23)C(C2CCCC2)C1,False,True,Similar,False
159665,TWONWILUDBHKQU-UHFFFAOYSA-N,C1CCC2CCC2CC1,C1CCC2CCC2CC1,False,True,Similar,False
160369,BZYUMLFTOMUJNZ-UHFFFAOYSA-N,CC1CCC2C(C)(O)CCC(C(C)(O)CO)CC12O,C1CCC2CCCC2CC1,False,True,Similar,False
160487,JFWUFIBDAPLDJV-UHFFFAOYSA-N,CCCCCCCC1C(O)C2CCCC(O)C2C1O,C1CCC2CCCC2C1,False,True,Similar,False
160806,BVGNXQCZHIJBSG-UHFFFAOYSA-N,CC(C)C(C)C=CC(C)C1CCC2CCCC3CC(O)CCC3(C)CCCC21C,C1CCC2CCCC3CCCC3CCCC2C1,False,True,Similar,False
160923,NNXLOFSGHFJAFE-UHFFFAOYSA-N,CC1CCC2(O)C1CC(C(C)(O)CO)CCC2(C)O,C1CCC2CCCC2CC1,False,True,Similar,False
161311,NRUOFICHVPIKDH-UHFFFAOYSA-N,C=CC(C#CC#CC(O)C=CCCCCCCC)OC1(C)CCC(C(C)C)C(O)C2C(C)(O)CCC21O,C1CCC2CCCC2CC1,False,True,Similar,False
161594,ZMGBZTXMIOVCQH-UHFFFAOYSA-N,C=C(C(=O)O)C1CCC(C)C2CCC(C)(O)C2(O)C1,C1CCC2CCCC2CC1,False,True,Similar,False
163526,VBMYDYLKYYGDSL-UHFFFAOYSA-N,C=C(C)C1CCC(C)(O)C2CCC(C)C2(O)C1,C1CCC2CCCC2CC1,False,True,Similar,False
164847,KBWLTYXBEUQKLG-UHFFFAOYSA-N,CC(=O)C1CCC2C1CC(C(C)C)CC2(C)O,C1CCC2CCCC2C1,False,True,Similar,False
167407,NPYSLKUBVYCYJW-UHFFFAOYSA-N,C=CC(O)C#CC#CC(C=CCCCCCCC)OC1(C)CCC(C(C)C)C(O)C2C(C)(O)CCC21O,C1CCC2CCCC2CC1,False,True,Similar,False
167575,ZNSHUMGXDLSKTJ-UHFFFAOYSA-N,CC=C(C)C(=O)OC1CCC2(C)CC(C(C)=O)CC2C1(C)OC(C)=O,C1CCC2CCCC2C1,False,True,Similar,False
168027,ZWTQSIHLEYRYLZ-UHFFFAOYSA-N,CC(C)C1CCC2C1(C)CCC1(C)C3CCC4C(C)(CCC(O)C4(C)C)C3=CC(O)C21C,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
169099,XHWCHSZUJCEINM-UHFFFAOYSA-N,CC(=O)OC1CCC2(C)C3=CC(O)C4(C)C5CCC(C(C)C)C5(C)CCC4(C)C3CCC2C1(C)C,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
169216,RRYFDMYADAVXFH-UHFFFAOYSA-N,CC(C)C1CCC2(C)CCC3(C)C(CC=C4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
173769,WHIIYCNEXADZPV-UHFFFAOYSA-N,CC(C)C1CCC2(C)CCC(O)C(C)(O)CC12O,C1CCC2CCCC2CC1,False,True,Similar,False
173812,BSPVDTQHKDDPRO-UHFFFAOYSA-N,CC(=O)C1CCC2(C)CCC(C(C)(C)O)CC12O,C1CCC2CCCC2C1,False,True,Similar,False
174636,JFXHBZJISWEQOJ-UHFFFAOYSA-N,COC(=O)C=C(C)CCC1(C)C(C)C(OC(C)=O)CC2(C)C1CC(C(C)=O)C2(C)O,C1CCC2CCCC2C1,False,True,Similar,False
175620,ZVOAELYAPSYXMG-UHFFFAOYSA-N,C=C(C)C1CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(OC(C)=O)C(C)(C)C5CCC43C)C12,C1=C2C3CCCC3CCC2C2CCC3CCCCC3C2C1,False,True,Similar,False
175688,VYOJOVGFTDBXJG-UHFFFAOYSA-N,CC(C)C1CCC2C1(C)CCC1(C)C3CCC4C(C)(CC(O)C(O)C4(C)C)C3=CCC21C,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
176330,HTSIKDXJMXBFGO-UHFFFAOYSA-N,CC(=O)C1CCC2C1C(C(C)C)CC(O)C2(C)O,C1CCC2CCCC2C1,False,True,Similar,False
178054,LEHCVXSBPMHNNP-UHFFFAOYSA-N,CC(=O)OCC(O)(COC(C)=O)C1CCC(C)(O)C2CCC(C)(O)C2C1O,C1CCC2CCCC2CC1,False,True,Similar,False
178721,YYAHKFXVJRZDQN-UHFFFAOYSA-N,CCCCCCCC(O)CCCCCCC(C(=O)O)C(O)C1CCC2CCCC2(O)C1,C1CCC2CCCC2C1,False,True,Similar,False
179928,LSSDGVDKBRWHLF-UHFFFAOYSA-N,C=C(CCNC)C1CCC(C)(O)C2CCC(O)(CCNC(=N)NC)C2C1,C1CCC2CCCC2CC1,False,True,Similar,False
181333,CLNFVVYFMAURGO-UHFFFAOYSA-N,C=C(CCCO)C1CCC(C)(O)C2CCC(O)(CCNC(=N)NC)C2C1,C1CCC2CCCC2CC1,False,True,Similar,False
181854,RKSYBKTVRZXJCN-UHFFFAOYSA-N,CC(C)C1CCC2C1(C)CCC1(C)C3CCC4C(C)(C)CCCC4(CO)C3=CCC21C,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
183286,CLUMRIQLNFWQES-UHFFFAOYSA-N,C=C(C)C(O)C1CCC2(C)C(Br)CCC(C)(O)C12,C1CCC2CCCC2C1,False,True,Similar,False
185503,RSPHYVJFJQDFQC-UHFFFAOYSA-N,COC(=O)C12CCC(C)C(C)(O)C1C1=CCC3C4(C)CC(O)(C(=O)OC)C(C)(C)C4CCC3(C)C1(C)C(O)C2,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
185998,KEXCKZCLTTUBOQ-UHFFFAOYSA-N,CCC1C(O)CC2(C)CCC3(C)C(=CCC4C5(C)CCCC(C)(C)C5CCC43C)C12,C1=C2C3CCCC3CCC2C2CCC3CCCCC3C2C1,False,True,Similar,False
186532,QFHCZWMCKMLXBC-UHFFFAOYSA-N,COC1CCC2(C)C(CCC3(C)C2CC=C2C4CCC(C(C)C)C4(C)CCC23C)C1(C)C,C1=C2C3CCCC3CCC2C2CCC3CCCCC3C2C1,False,True,Similar,False
189365,DIPIYFWLTZOMRG-UHFFFAOYSA-N,C=C(CCC(C)C)C1CCC(C)(O)C2CCC(C)(O)C2C1,C1CCC2CCCC2CC1,False,True,Similar,False
189966,YABNQBATOGEOPS-UHFFFAOYSA-N,CC1CCCCC2C1CCC2(C)O,C1CCC2CCCC2CC1,False,True,Similar,False
191685,CKZZSGVKALKKLD-UHFFFAOYSA-N,CC(C)C1CCC2(C)CCC3(C)C4CCC5C(C)(CCC(O)C5(C)C)C4=CCC3(C)C12,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
194504,WILYOMHWBQTVAP-UHFFFAOYSA-N,C=C(C)C1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,C1=C2C3CCCC3CCC2C2CCC3CCCCC3C2C1,False,True,Similar,False
194683,HRQKASMTNHWIHD-UHFFFAOYSA-N,CC(C)C1CCC2(C)CCC3(CO)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,C1=C2C3CCCC3CCC2C2CCC3CCCCC3C2C1,False,True,Similar,False
195253,AHZBBBSMZGEONV-UHFFFAOYSA-N,COCCNC(=O)CCC12CCC(C)(O)CC1C(C)(C)CC2NC(=O)CC(C)(C)C,C1CCC2CCCC2C1,False,True,Similar,False
195434,PJIWESAKWGDUTH-UHFFFAOYSA-N,CC=C(C)C(=O)OC1CC(C)(O)C(O)C(OC(=O)C(C)=CC)C2(C)CCC(O)(C(C)C)C12,C1CCC2CCCC2CC1,False,True,Similar,False
195892,OIGJHYZHUIFETH-UHFFFAOYSA-N,CC(C)C1CCC2C1(C(=O)O)CCC1(C)C3CCC4C(C)(C)CCCC4(C)C3=CCC21C,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
196163,RNHGVUKUAAZWMB-UHFFFAOYSA-N,CC(C)C1CCC2C1CCC1(C)C3CCC4C(C)(CCC(O)C4(C)C)C3=CCC21C,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
196672,PSCUINKTRVCNJK-UHFFFAOYSA-N,C=C(C(=O)OC)C1CCC(C)C2CCC(OC(C)=O)C2(C)C1,C1CCC2CCCC2CC1,False,True,Similar,False
197093,DOGQNYXCCXBVMX-UHFFFAOYSA-N,C=C(CCC=C(C)C)C1CCC(C)(O)C2CCC(C)C2C1,C1CCC2CCCC2CC1,False,True,Similar,False
197103,BYMUQHHREJQVPU-UHFFFAOYSA-N,C=C(C)C1CCC2(CO)CCC3(C)C(CC=C4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
198115,BEWUYYKPXKLMEK-UHFFFAOYSA-N,C=C(C)C1CCC(C)C2CCC(C)(O)C2C1,C1CCC2CCCC2CC1,False,True,Similar,False
199064,AUABALVLEYWUSM-UHFFFAOYSA-N,CC(C)C(=O)C1CCC2(C)CCCC(C)(O)C12,C1CCC2CCCC2C1,False,True,Similar,False
199472,MLPNENXKBQQSSB-UHFFFAOYSA-N,C=C(C)C1CCC(C)(O)C2CC(O)C(O)(CCNC(=N)NC)C2C1,C1CCC2CCCC2CC1,False,True,Similar,False
200420,YNNDVHBDEXCUNO-UHFFFAOYSA-N,CC(=O)OC1CC2C(C(C(C)C)CCC2(C)O)C1C(C)=O,C1CCC2CCCC2C1,False,True,Similar,False
200566,AAQFVBTVVYCZQY-UHFFFAOYSA-N,CC(C)C1CCC2(C)CC(O)C(C)(O)CCC12O,C1CCC2CCCC2CC1,False,True,Similar,False
201851,KLSVNCXFNMYRMU-UHFFFAOYSA-N,CC(C)C1C(O)CC2C1(C)CCC1(C)C3C(=CCC21C)C1(C)CCCC(C)(C)C1CC3O,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
202639,OBNZRBHOWIFSNY-UHFFFAOYSA-N,CC(C)C1CCC2C1(C)CCC1(C)C3C(=CCC21C)C1(C)CCCC(C)(C)C1CC3O,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
203859,AYRBKDVFDHNFQF-UHFFFAOYSA-N,CC(=CC(=O)O)CCC1(C)C(C)CCC2(C)C1CC(C(=O)O)C2(C)O,C1CCC2CCCC2C1,False,True,Similar,False
204021,PYUHQGOEOJVJAR-UHFFFAOYSA-N,CC(C)C1CCC2C1(C)CCC1(C)C3CCC4C(C)(C)CCCC4(C)C3=CC(O)C21C,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
207131,JPCBNOLAAJWSEX-UHFFFAOYSA-N,C=C(CCCCO)C1CCC(C)(O)C2CCC(C)(O)C2C1,C1CCC2CCCC2CC1,False,True,Similar,False
207613,QTSPWKJLURDQKC-UHFFFAOYSA-N,C=C(C)C1CCC(C)(O)C2CCC(O)(CCNC(=N)NC)C2C1,C1CCC2CCCC2CC1,False,True,Similar,False
208158,CVPJPWILGWQUOI-UHFFFAOYSA-N,COC(=O)C12CCC3(C)C(=CCC4C5(C)CC(O)(C(=O)OC)C(C)(C)C5CCC43C)C1C(C)(O)C(C)CC2O,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
208328,NIJKFWMIXHJIEA-UHFFFAOYSA-N,C=C(CCCO)C1CCC(C)(O)C2CCC(C)(O)C2C1,C1CCC2CCCC2CC1,False,True,Similar,False
209557,FKODHSNAGSSFQI-UHFFFAOYSA-N,C=C(C)C1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC(C)=O)C(C)(C)C5CCC43C)C12,C1=C2C3CCCC3CCC2C2CCC3CCCCC3C2C1,False,True,Similar,False
209897,HREUFMHSMQZMOV-UHFFFAOYSA-N,C=CC1C(C)(O)CCC2(C)C(C)CCC12C,C1CCC2CCCC2C1,False,True,Similar,False
209965,DRMRWHSOVUQKGM-UHFFFAOYSA-N,CC(=O)OC1CCC2(C)C3=CCC4C5C(C(C)C)CCC5(C)CCC4C3(C)CCC2C1(C)C,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
214529,OZQBIBCVAYBUAR-UHFFFAOYSA-N,CC(C)C1CCC(C)(O)C2CCC(C(=O)O)C12,C1CCC2CCCC2C1,False,True,Similar,False
214814,RSSBVGMNANJWQY-UHFFFAOYSA-N,COC(=O)C1(C)CC(C)(C)C2C(O)CC(C)C(C=O)C21O,C1CCC2CCCC2C1,False,True,Similar,False
214978,ILNMFXXYCHLDOZ-UHFFFAOYSA-N,CC=C(C)C(=O)OC1CCC2(O)CC(C(C)=O)CC2(C)C1C,C1CCC2CCCC2C1,False,True,Similar,False
215777,MBBVSKBTNJDURZ-UHFFFAOYSA-N,C=C(COC(C)=O)C1CCC(C)(O)C2CCC(C)(O)C2C1O,C1CCC2CCCC2CC1,False,True,Similar,False
215936,MXOISZMCDMDYPR-UHFFFAOYSA-N,CC(C)C1CC(O)C2C1(C)CCC1C2(C)CC=C2C3(C)CCC(O)C(C)(C)C3CC(O)C21C,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
217904,VLZYGCGUSDGSGB-UHFFFAOYSA-N,CC(C)C1CCC2C1(C)CCC1(C)C3CCC4C(C)(C(=O)O)CCCC4(C)C3=CCC21C,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
219735,LSFWJASYSZYKCM-UHFFFAOYSA-N,C=C(CCNC)C1CCC(C)(O)C2CCC(C)(O)C2C1,C1CCC2CCCC2CC1,False,True,Similar,False
220148,OOGCMCFBTNWRDG-UHFFFAOYSA-N,CC(=O)C1CCC2(C)CCC(C(C)(O)CO)CC12O,C1CCC2CCCC2C1,False,True,Similar,False
220322,RAGXZSGHNVCTKK-UHFFFAOYSA-N,COCCNC(=O)CCC12CCC(C)(O)CC1C(C)(C)CC2NC(C)C,C1CCC2CCCC2C1,False,True,Similar,False
220861,WLPKWEUOGCCCIB-UHFFFAOYSA-N,CC(=O)C1CCC2C(C)(O)CCC(C(C)C)C12C,C1CCC2CCCC2C1,False,True,Similar,False
222062,ZLWJOBSFMWZWRQ-UHFFFAOYSA-N,C=C(CCCCO)C1CCC(C)(O)C2CCC(O)(CCNC(=N)NC)C2C1,C1CCC2CCCC2CC1,False,True,Similar,False
222563,CDJHWSUBFSVZDX-UHFFFAOYSA-N,CC(C)C1CCC2C1(C)CCC1(C)C3CCC4C(C)(CC(O)C(O)C4(C)C(=O)O)C3=CCC21C,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
223517,CAKZQSFFOAEEET-UHFFFAOYSA-N,CC1CCC2C(C)(C)CC(C)(CO)C2(O)C1C(=O)O,C1CCC2CCCC2C1,False,True,Similar,False
224649,MXURHXOXOVAUDO-UHFFFAOYSA-N,CC(C)C1CCC2C1(CO)CCC1(C)C3CCC4C(C)(CCC(O)C4(C)C)C3=CCC21C,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
225102,PEYJZANRBACDQH-UHFFFAOYSA-N,CC1CCC(C(C)(O)COS(=O)(=O)O)CC2C(C)CCC12,C1CCC2CCCC2CC1,False,True,Similar,False
226553,CUYKFKZIWQDIMK-UHFFFAOYSA-N,CC(C)C1C(O)CC2C1(C)CCC1(C)C3CCC4C(C)(C)CCCC4(C)C3=CCC21C,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
226559,XIWOSZSAWJPJMA-UHFFFAOYSA-N,C=C(CCC(C)C)C1CCC(C)(O)C2CCC(O)(CCNC(=N)NC)C2C1,C1CCC2CCCC2CC1,False,True,Similar,False
226879,OJTNMBLUYNJSQI-UHFFFAOYSA-N,COC(=O)C1(C)CC(C)(C)C2C(OC(C)=O)CC(C)C(C=O)C21O,C1CCC2CCCC2C1,False,True,Similar,False
227669,BRQBMPGDACUHNR-UHFFFAOYSA-N,COC1CCC2(C)C3=CCC4(C)C5CCC(C(C)C)C5CCC4(C)C3CCC2C1(C)C,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
228189,HJUDMTVWGTYNAE-UHFFFAOYSA-N,CC(C)C1CCC2C3=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC4(C)C3(C)CCC21C,C1=C2C3CCCC3CCC2C2CCC3CCCCC3C2C1,False,True,Similar,False
232367,VQMZRHKDFCRTRN-UHFFFAOYSA-N,C=CC(C)(O)CCC1(O)C(C(C)=O)CC2C(C)(C)CCCC21C,C1CCC2CCCC2C1,False,True,Similar,False
233444,RCNOIOFNNXAZMP-UHFFFAOYSA-N,CC(=O)C1CCC2C1C(O)(C(C)C)CCC2(C)O,C1CCC2CCCC2C1,False,True,Similar,False
237178,PSHNMGVOBQLADD-UHFFFAOYSA-N,C=C(C)C1CCC(C)(O)C2CC(O)C(C)(O)C2C1,C1CCC2CCCC2CC1,False,True,Similar,False
238965,XECFDRGFRLJDOV-UHFFFAOYSA-N,CC(C)C1CCC(C)(O)C2CCC(C=O)C12,C1CCC2CCCC2C1,False,True,Similar,False
239645,BLYQWUQCSJTPOL-UHFFFAOYSA-N,C=C(C)C1CC(O)C(C)(O)C2CCC(C(C)=O)C12,C1CCC2CCCC2C1,False,True,Similar,False
240384,URTAWTQUPMGAPN-UHFFFAOYSA-N,CC(C)C1CC(O)C2C1(C)CCC1(C)C3CCC4C(C)(C)CCCC4(C)C3=CCC21C,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
241175,UBAVYPSGGLKYBL-UHFFFAOYSA-N,COCCNC(=O)CCC12CCC(C)(O)CC1C(C)(C)CC2NC(=O)COC,C1CCC2CCCC2C1,False,True,Similar,False
244329,DUTZKCHROWOSEJ-UHFFFAOYSA-N,CC(=O)OC1CCC2(C)C3CC=C4C5C(C(C)C)CCC5(C)CCC4(C)C3CCC2C1(C)C,C1=C2C3CCCC3CCC2C2CCC3CCCCC3C2C1,False,True,Similar,False
247062,DOXUCYLASNZSCE-UHFFFAOYSA-N,CC1CCC(C(C)(C)O)CC2(O)C(C)CCC12O,C1CCC2CCCC2CC1,False,True,Similar,False
249246,MIEMTUOJKOSDSV-UHFFFAOYSA-N,CC(=O)C12CC(O)(C(C)(C)O)CCC1(C)CCC2O,C1CCC2CCCC2C1,False,True,Similar,False
249329,WAYHXKJRUQBYON-UHFFFAOYSA-N,C=CC1(O)CC(O)C2(C(=O)OC)C(C)CCC2(C)C1C,C1CCC2CCCC2C1,False,True,Similar,False
251488,XGLZSWGCQCTELV-UHFFFAOYSA-N,CC(=O)OCC1CC2(C)CCCC(C)(C)C2(C)C1C=O,C1CCC2CCCC2C1,False,True,Similar,False
252313,ONQQVLKXLHHTSK-UHFFFAOYSA-N,CC(=O)OC1C=C2C(CCC3C2(C)CCC(O)C3(C)C)C2(C)CCC3(C)C(C(C)C)CCC3C12C,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
257278,HYGMPNYQUDVYCA-UHFFFAOYSA-N,CC(C)C1CCC2C3=CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CCC21C,C1=C2C3CCCC3CCC2C2CCC3CCCCC3C2C1,False,True,Similar,False
259614,SFHOQLVZWUNZEX-UHFFFAOYSA-N,C=C(C)C1CCC2(C)C1CCC(C)(CC(OC)OC)C2CCC(C)=O,C1CCC2CCCC2C1,False,True,Similar,False
260040,PRLAHLTUTZRDBJ-UHFFFAOYSA-N,C=C(C(=O)OC)C1CCC2(C)CCC(C(C)=O)C2(O)C1,C1CCC2CCCC2C1,False,True,Similar,False
260539,ZIDPSSKTYPPDFY-UHFFFAOYSA-N,CC(C)C1CCC2C1(C)CCC1(C)C3CCC4C(C)(CO)CCCC4(C)C3=CCC21C,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
265117,CZPCDIVNIKVJDW-UHFFFAOYSA-N,NC1C(O)C(O)CC1C1CCCCC1,C1CCC(C2CCCC2)CC1,False,True,Similar,False
265437,KKRZJBWBZYVFHO-UHFFFAOYSA-N,CC(C)(O)CNC1C(O)C(O)CC1C1CCCCC1,C1CCC(C2CCCC2)CC1,False,True,Similar,False
265447,KJEINXZKTOZHTB-UHFFFAOYSA-N,CC(C)CNC1C(O)C(O)CC1C1CCCCC1,C1CCC(C2CCCC2)CC1,False,True,Similar,False
273053,WISUTYKMYIPDLH-UHFFFAOYSA-N,CC(=O)C12CC(C)C(CO)(CCC(=CCO)CO)C1CCCCC2(C)C,C1CCC2CCCC2CC1,False,True,Similar,False
274768,PEVJTJPKXXBEEK-UHFFFAOYSA-N,C=C(C)C1CCC2(C)CCC3(C)C(CC=C4C5(C)CCC(OC(C)=O)C(C)(C)C5CCC43C)C12,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
276750,VEQHOZRUQBQZMG-UHFFFAOYSA-N,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(C(=O)O)C(C)(C)C5CCC43C)C2C1(C)O,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
279283,ISENCPWAURCXQF-UHFFFAOYSA-N,CC(=O)C1CCC(O)C2(C)CCC(C(C)C)C12,C1CCC2CCCC2C1,False,True,Similar,False
279321,GOFCCONANOBARS-UHFFFAOYSA-N,CC(=O)OC1CC(C(C)=O)C2(O)CC(C(C)(C)O)CCC12C,C1CCC2CCCC2C1,False,True,Similar,False
279480,MVIRREHRVZLANQ-UHFFFAOYSA-N,C=C(C)C1CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(OC(C)=O)C(C)(C)C5CCC43C)C12,C1=C2C3CCCC3CCC2C2CCC3CCCCC3C2C1,False,True,Similar,False
279601,IKLFFDNEMXEQRX-UHFFFAOYSA-N,C=C(C)C1CCC2(C)CCC3(C)C(CC=C4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
280122,RUFIUYZREFEXBT-UHFFFAOYSA-N,C=C(C)C1CCC2(C(=O)OC)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,C1=C2C3CCCC3CCC2C2CCC3CCCCC3C2C1,False,True,Similar,False
280543,YGOHZWXICDKWGL-UHFFFAOYSA-N,CCOC1(C)CCC(C(C)C)C(O)C2C1CCC2(C)O,C1CCC2CCCC2CC1,False,True,Similar,False
280933,VGDPOXDWUKAGMW-UHFFFAOYSA-N,CC(=O)OC1CCC2(C)C3=CCC4C5C(C(C)C)CCC5(C)CCC4(C)C3CCC2C1(C)C,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,False,True,Similar,False
281621,DSUHKPOBUATDGX-UHFFFAOYSA-N,CC(C)C1CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,C1=C2C3CCCC3CCC2C2CCC3CCCCC3C2C1,False,True,Similar,False
281669,KJMHTEHAOONPNU-UHFFFAOYSA-N,C=C(C)C1CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C(=O)O)C12,C1=C2C3CCCC3CCC2C2CCC3CCCCC3C2C1,False,True,Similar,False
281776,BUEONAAYGVOTFR-UHFFFAOYSA-N,CC(C)C1CCC(C)C2C(O)CC(C)C2C1O,C1CCC2CCCC2CC1,False,True,Similar,False
